PHY_Long_PG.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","3-1","3-2","3-3","3-4","3-5","3-6","3-7","3-8","3-9","3-10","3-11","3-12","3-13","3-14","3-15","3-16","5-1","5-2","5-3","5-4","5-5","5-6","5-7","5-8","5-9","5-10","5-11","5-12","5-13","5-14","5-15","7-1","7-2","7-3","7-4","7-5","7-6","7-7","7-8","7-9","7-10","7-11","7-12","7-13","7-14","9-1","9-2","9-3","9-4","11-1","11-2","11-3","11-4","11-5","11-6","11-7","11-8","11-9","11-10","11-11","11-12","11-13","11-14","11-15","11-16","13-1","13-2","13-3","13-4","13-5","13-6","13-7","13-8","13-9","13-10","13-11","13-12","13-13","13-14","13-15","13-16"
"2476","2014/03/28 20:00",1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,12,11,12,12,12,0,0,0,0,4,5,4,5,4,4,4,4,5,5,4,4,5,5,4,6,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,10,15,17,15,11,11,11,24,11,20,5,11,10,6,16,10
"2477","2014/03/28 20:15",1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,17,16,17,18,16,0,0,0,0,6,6,5,6,6,6,5,5,6,6,5,5,6,7,6,8,6,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,14,22,24,22,15,16,16,31,15,26,8,15,14,9,20,15
"2478","2014/03/28 20:30",1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,14,13,14,15,13,0,0,0,1,5,6,5,6,6,5,5,6,6,6,6,6,7,8,6,9,6,6,0,1,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,11,18,20,19,13,13,13,27,13,23,6,12,12,8,19,13
"2479","2014/03/28 20:45",1,0,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,12,11,14,14,13,0,0,0,2,5,5,4,6,5,5,5,5,6,5,4,5,6,8,5,8,6,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,10,16,18,16,11,12,12,25,12,20,6,11,10,8,18,12
"2480","2014/03/28 21:00",1,0,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,11,10,12,12,12,0,0,0,5,4,4,4,5,4,5,4,5,5,5,4,5,6,6,5,6,5,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,9,15,17,14,10,11,11,23,11,18,5,10,9,6,15,10
"2481","2014/03/28 21:15",1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,1,0,13,12,13,14,12,0,0,0,0,4,4,3,5,4,4,4,5,5,5,4,5,5,6,4,6,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,10,15,17,16,11,12,11,24,12,20,5,12,11,6,16,11
"2482","2014/03/28 21:30",1,0,0,0,0,0,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,9,8,9,10,9,0,0,0,0,3,3,2,3,2,3,3,3,3,4,3,3,4,4,4,4,3,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,7,10,13,11,8,8,8,17,9,14,3,7,8,4,13,8
"2483","2014/03/28 21:45",1,0,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,8,7,8,10,8,0,0,0,0,3,3,2,3,2,2,2,3,2,3,2,3,3,4,3,4,3,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,8,9,10,10,7,7,7,16,8,14,3,8,7,4,12,7
"2484","2014/03/28 22:00",1,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,15,15,15,17,14,0,0,0,0,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,11,15,19,18,12,12,12,26,14,22,6,13,13,8,18,13
"2485","2014/03/28 22:15",1,1,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,30,30,30,30,34,0,0,0,0,3,4,3,4,3,2,3,4,3,4,3,4,4,5,4,5,4,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,25,38,41,41,27,28,27,54,24,44,12,26,26,18,34,24
"2486","2014/03/28 22:30",0,1,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,27,28,26,29,27,0,0,0,0,4,4,3,4,4,3,3,4,4,5,4,4,5,6,5,6,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,19,33,39,39,24,25,23,52,23,40,10,21,23,16,34,22
"2487","2014/03/28 22:45",0,2,0,0,0,0,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,24,24,27,33,25,0,0,0,0,4,5,4,5,4,4,4,5,5,6,5,6,7,7,6,7,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,17,32,32,32,20,21,19,45,24,40,9,21,20,15,33,21
"2488","2014/03/28 23:00",0,2,0,0,0,0,-1,-1,-1,-1,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,30,31,30,29,27,0,0,0,0,6,7,5,6,5,4,4,4,5,6,6,6,6,7,5,6,5,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,22,36,34,33,23,22,23,52,24,46,13,23,25,17,32,23
"2489","2014/03/28 23:15",0,2,0,0,0,0,-1,-1,-1,-1,0,4,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,-1,-1,0,0,0,0,0,0,38,37,47,39,45,0,0,2,0,6,5,7,7,7,6,5,6,7,7,5,6,7,8,6,7,6,7,0,0,1,0,-1,0,2,0,0,-1,-1,0,0,-1,0,5,49,52,51,50,35,36,38,70,33,56,18,33,31,25,43,34
"2490","2014/03/28 23:30",0,1,0,0,0,0,-1,-1,-1,-1,0,2,2,3,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,-1,-1,0,0,0,0,0,0,33,35,37,33,34,0,0,4,0,7,7,6,7,6,5,7,7,6,9,8,8,8,9,8,7,7,8,0,0,0,0,-1,0,2,0,0,-1,-1,0,0,-1,0,7,43,46,47,45,29,29,31,60,28,49,14,27,28,21,37,28
"2491","2014/03/28 23:45",0,1,0,0,0,0,-1,-1,-1,-1,0,4,4,8,3,0,0,0,0,0,0,1,4,21,0,0,0,0,0,-1,-1,0,0,0,0,0,0,31,32,36,36,34,0,0,0,0,7,7,7,7,7,6,6,6,7,7,8,8,10,10,8,9,9,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,2,-1,0,8,27,45,48,46,31,29,32,58,30,51,15,26,29,23,39,29
"2492","2014/03/29 00:00",0,2,0,0,0,0,-1,-1,-1,-1,0,8,6,9,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,-1,-1,0,0,0,0,0,0,32,32,39,34,30,6,0,0,0,8,9,8,10,8,8,7,8,9,8,10,10,10,10,9,11,9,9,0,0,0,0,-1,0,0,0,2,-1,-1,0,4,-1,0,9,26,46,42,43,26,26,28,57,27,54,17,27,30,19,38,29
"2493","2014/03/29 00:15",0,1,0,0,0,0,-1,-1,-1,-1,0,8,9,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,-1,-1,0,0,0,0,0,0,36,37,43,34,38,0,0,0,0,9,9,9,10,9,9,7,7,9,8,10,10,11,10,8,10,8,9,0,0,0,0,-1,0,0,0,2,-1,-1,0,4,-1,0,8,26,48,45,44,31,32,31,62,27,53,16,29,30,21,37,30
"2494","2014/03/29 00:30",0,1,0,0,0,0,-1,-1,-1,-1,2,9,7,4,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-1,-1,0,0,0,0,0,0,27,27,33,30,28,0,0,0,0,8,8,9,10,9,10,8,9,9,9,9,9,11,11,11,10,9,9,0,0,0,0,-1,0,0,0,3,-1,-1,0,4,-1,0,8,23,49,43,42,27,24,29,52,25,40,13,22,22,21,36,26
"2495","2014/03/29 00:45",0,1,0,0,0,0,-1,-1,-1,-1,1,11,6,6,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,-1,-1,0,0,0,0,0,0,25,24,27,31,22,0,0,0,0,8,9,9,9,8,9,6,7,9,7,9,10,10,10,10,10,9,8,0,1,1,0,-1,0,0,0,3,-1,-1,0,3,-1,0,8,20,39,36,34,21,21,22,47,26,43,13,21,23,18,35,25
"2496","2014/03/29 01:00",0,1,0,0,0,0,-1,-1,-1,-1,1,13,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,-1,-1,0,0,0,0,0,0,26,27,29,28,25,0,0,0,0,9,8,9,10,9,10,6,8,9,6,8,8,9,8,6,8,7,6,0,0,1,0,-1,0,0,0,4,-1,-1,0,3,-1,0,5,20,40,37,38,25,23,24,51,21,41,13,20,22,17,31,22
"2497","2014/03/29 01:15",0,1,0,0,0,0,-1,-1,-1,-1,1,17,5,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,-1,-1,0,33,0,0,12,0,29,28,32,28,29,0,0,0,2,9,10,9,10,9,8,8,8,9,9,10,11,10,11,8,9,7,8,0,0,0,0,-1,0,1,0,3,-1,-1,0,2,-1,0,7,20,41,38,37,24,25,26,52,22,40,11,20,21,18,32,24
"2498","2014/03/29 01:30",0,1,0,0,0,0,-1,-1,-1,-1,1,20,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-1,-1,0,16,0,0,0,0,25,25,28,27,24,0,0,0,74,8,8,9,9,8,7,6,6,8,7,9,10,10,10,9,8,8,9,0,0,1,0,-1,0,0,0,3,-1,-1,0,0,-1,0,8,19,39,35,33,21,20,23,43,22,37,11,20,20,18,30,21
"2499","2014/03/29 01:45",0,0,0,0,0,0,-1,-1,-1,-1,0,20,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,19,1,24,25,26,27,24,0,0,0,19,7,7,7,7,7,6,5,6,7,6,9,9,9,9,6,8,6,6,0,0,1,0,-1,0,0,0,3,-1,-1,0,0,-1,0,5,14,29,26,28,19,19,18,42,20,35,10,18,17,15,27,19
"2500","2014/03/29 02:00",0,0,0,0,0,0,-1,-1,-1,-1,0,22,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,2,0,0,10,1,20,20,28,24,25,0,0,0,25,8,7,8,7,7,5,5,5,6,6,8,8,9,7,6,7,5,7,0,0,1,0,-1,0,0,0,3,-1,-1,0,0,-1,0,5,19,37,34,33,20,20,21,45,20,37,11,18,20,16,26,20
"2501","2014/03/29 02:15",0,0,0,0,0,0,-1,-1,-1,-1,0,9,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,1,0,31,29,36,33,31,0,0,0,40,10,9,10,11,10,9,7,8,9,8,11,12,14,13,9,11,10,9,0,0,1,0,-1,0,0,0,5,-1,-1,0,0,-1,0,8,39,44,35,35,24,24,27,51,27,44,12,25,24,18,34,25
"2502","2014/03/29 02:30",3,0,0,0,0,0,-1,-1,-1,-1,0,3,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,2,0,0,16,0,32,34,37,37,32,0,0,0,44,12,12,11,11,11,9,9,10,10,10,12,12,11,12,10,10,9,10,0,0,0,0,-1,0,0,0,5,-1,-1,1,7,-1,0,10,76,67,46,42,28,28,31,65,27,55,14,28,29,22,34,30
"2503","2014/03/29 02:45",0,1,0,0,0,0,-1,-1,-1,-1,0,11,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,24,0,36,35,45,43,45,0,0,0,17,11,9,10,11,11,10,13,12,12,14,11,10,11,12,12,11,10,12,0,0,0,0,-1,0,0,0,5,-1,-1,0,8,-1,0,11,61,66,41,38,28,25,30,68,35,55,13,32,30,23,44,33
"2504","2014/03/29 03:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,34,0,17,15,23,13,21,0,0,0,25,10,10,10,10,10,10,10,10,11,11,12,12,12,13,11,11,11,11,0,0,0,0,-1,0,0,0,5,-1,-1,0,5,-1,0,11,52,28,15,15,10,10,12,28,12,24,7,12,12,11,18,14
"2505","2014/03/29 03:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,18,0,21,20,25,23,25,0,0,0,42,12,13,12,12,12,11,12,12,12,13,13,12,13,15,11,13,11,13,0,0,0,0,-1,0,0,0,5,-1,-1,0,3,-1,0,12,46,35,29,28,20,21,21,43,18,34,9,19,18,15,26,20
"2506","2014/03/29 03:30",0,0,0,0,0,0,-1,-1,-1,-1,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,7,0,11,10,17,16,16,0,0,0,39,8,9,7,9,8,8,7,8,9,8,9,9,10,11,9,9,9,9,0,0,0,0,-1,0,0,0,4,-1,-1,0,0,-1,0,9,25,22,15,16,10,10,12,24,15,20,5,11,12,10,20,14
"2507","2014/03/29 03:45",0,0,0,0,0,0,-1,-1,-1,-1,0,28,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,6,0,0,6,0,13,12,17,9,12,0,0,0,28,9,9,8,8,8,8,8,8,10,10,10,10,10,10,9,9,9,10,0,0,0,0,-1,0,0,0,1,-1,-1,0,0,-1,0,9,9,17,12,12,10,9,11,22,8,18,5,7,9,7,12,9
"2508","2014/03/29 04:00",0,0,0,0,0,0,-1,-1,-1,-1,0,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,19,0,8,7,12,9,11,0,4,0,1,7,8,7,8,6,6,7,7,8,7,9,8,10,10,8,9,9,8,0,0,0,0,-1,0,1,0,0,-1,-1,0,0,-1,0,8,6,12,9,10,7,7,9,19,8,13,2,8,7,7,12,8
"2509","2014/03/29 04:15",2,0,0,0,0,0,-1,-1,-1,-1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,27,26,27,29,25,2,0,0,13,7,9,7,8,8,7,7,7,9,7,11,11,12,12,9,12,10,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,9,21,34,34,33,24,25,23,39,25,35,11,21,22,15,32,22
"2510","2014/03/29 04:30",2,0,0,0,0,0,-1,-1,-1,-1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,2,0,0,2,0,20,21,24,22,21,0,3,0,1,7,6,7,7,7,5,5,6,6,6,8,6,8,8,7,7,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,18,30,29,28,17,17,21,37,19,31,10,18,17,16,23,17
"2511","2014/03/29 04:45",1,0,0,0,0,0,-1,-1,-1,-1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,7,0,0,2,0,18,19,22,20,21,0,0,0,2,6,6,5,6,5,5,7,6,6,7,7,6,7,9,8,9,8,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,17,30,28,28,19,18,21,32,18,28,10,18,17,17,27,20
"2512","2014/03/29 05:00",1,0,0,0,0,0,-1,-1,-1,-1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,2,0,0,0,0,21,18,22,25,22,0,0,0,4,6,7,5,6,5,5,5,6,6,7,8,7,8,9,6,8,7,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,17,25,23,23,18,18,19,34,20,30,12,20,17,15,26,18
"2513","2014/03/29 05:15",0,0,0,0,0,0,-1,-1,-1,-1,0,9,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,14,0,0,2,0,36,37,36,37,34,0,1,0,15,7,6,8,8,8,7,7,7,8,8,7,7,9,11,7,10,8,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,31,43,41,42,32,32,34,50,31,46,19,33,29,26,40,29
"2514","2014/03/29 05:30",0,0,0,0,0,0,-1,-1,-1,-1,0,11,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,17,0,0,0,0,42,42,45,39,43,0,0,0,15,6,6,5,7,5,6,5,5,7,7,9,7,9,10,7,8,8,7,0,0,0,0,-1,0,0,0,10,-1,-1,0,0,-1,0,6,32,46,44,44,33,33,35,53,32,48,18,36,34,25,41,34
"2515","2014/03/29 05:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,35,0,0,0,0,49,51,54,49,59,1,1,0,39,12,13,11,11,10,10,9,10,11,10,14,13,13,14,9,13,10,10,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,9,44,75,68,66,49,50,54,81,44,73,24,43,48,39,59,46
"2516","2014/03/29 06:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,25,0,0,0,0,57,54,60,63,60,0,0,0,27,12,14,11,12,11,12,13,13,13,12,12,11,13,13,11,13,10,11,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,9,52,94,76,75,53,51,58,90,56,80,30,53,59,51,71,55
"2517","2014/03/29 06:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,42,0,0,0,3,73,72,73,68,72,0,0,0,28,8,8,8,9,8,9,8,8,9,9,8,9,10,10,10,10,9,9,3,4,0,0,-1,0,3,0,0,-1,-1,0,0,-1,0,9,60,96,82,80,56,56,62,95,61,90,36,60,61,48,77,60
"2518","2014/03/29 06:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,33,0,0,0,6,63,63,67,64,67,0,0,0,39,5,7,4,6,5,6,6,7,7,7,7,6,7,8,6,8,7,7,8,7,0,0,-1,0,1,0,0,-1,-1,0,0,-1,0,6,56,93,78,84,59,58,57,95,54,87,33,55,54,43,68,54
"2519","2014/03/29 06:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,40,0,0,0,1,60,56,57,56,56,10,0,0,33,6,6,6,5,5,5,6,5,6,7,6,5,7,7,6,7,6,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,59,88,79,76,48,49,53,90,47,82,30,50,50,41,62,48
"2520","2014/03/29 07:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,38,0,0,0,0,48,46,49,44,47,18,0,0,34,5,7,5,5,5,4,4,5,5,6,7,6,7,7,7,7,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,49,63,58,58,40,40,38,68,37,60,20,37,37,28,52,38
"2521","2014/03/29 07:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,27,0,0,0,0,49,50,49,45,47,17,0,0,41,6,7,6,6,6,5,5,5,6,6,6,5,6,7,7,7,6,7,0,0,1,0,-1,0,0,0,6,-1,-1,0,0,-1,0,6,69,63,61,62,44,41,42,67,36,64,21,42,42,29,54,39
"2522","2014/03/29 07:30",0,1,0,0,0,0,-1,-1,-1,-1,0,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,25,0,0,0,0,47,47,52,41,50,10,0,0,33,5,6,4,7,5,5,4,4,6,5,5,6,6,6,6,5,5,6,0,0,0,0,-1,0,0,0,11,-1,-1,0,0,-1,0,5,63,60,59,58,38,36,41,68,35,61,19,36,33,28,52,38
"2523","2014/03/29 07:45",0,1,0,0,0,0,-1,-1,-1,-1,0,1,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,25,0,0,0,0,37,38,40,38,39,0,0,1,49,5,6,4,6,5,5,5,6,7,6,7,6,6,7,6,6,6,6,0,0,0,0,-1,0,0,0,2,-1,-1,0,0,-1,0,6,48,55,53,52,35,36,36,60,29,54,16,33,29,26,43,30
"2524","2014/03/29 08:00",0,1,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,23,0,0,0,0,27,28,26,26,28,0,0,0,41,5,5,5,6,4,4,4,4,5,5,5,5,6,7,5,6,4,6,0,0,0,0,-1,0,0,0,3,-1,-1,0,0,-1,0,6,25,38,35,35,23,20,23,46,20,43,11,22,22,17,29,20
"2525","2014/03/29 08:15",0,2,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,34,0,0,0,0,31,31,32,28,33,0,0,0,39,7,9,6,6,6,4,5,5,6,5,8,7,7,8,6,7,6,6,0,0,0,0,-1,0,0,0,4,-1,-1,0,0,-1,0,6,25,39,35,36,25,26,26,53,23,43,13,25,24,18,34,25
"2526","2014/03/29 08:30",0,2,0,0,0,0,-1,-1,-1,-1,0,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,35,0,0,0,0,24,24,26,24,28,0,0,0,30,8,8,7,7,7,6,6,6,7,7,7,7,7,7,6,7,7,6,0,1,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,20,35,32,35,23,20,22,41,22,32,9,19,17,16,31,20
"2527","2014/03/29 08:45",0,1,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,25,0,0,0,0,32,36,37,35,39,0,0,0,34,11,12,11,11,10,9,10,9,11,10,11,8,8,10,9,9,8,10,24,24,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,36,43,45,46,33,31,29,58,33,53,17,33,33,24,40,29
"2528","2014/03/29 09:00",0,1,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,35,0,0,0,0,23,23,21,21,23,0,0,0,37,7,8,6,8,7,6,7,7,8,7,8,7,7,8,8,7,6,7,1,1,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,20,33,29,31,19,18,20,39,20,32,10,18,18,15,29,19
"2529","2014/03/29 09:15",0,1,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,26,0,0,0,0,30,30,33,32,34,0,0,0,27,6,7,7,7,7,6,5,5,7,6,7,6,7,8,7,8,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,27,43,41,41,26,27,27,50,25,42,14,25,25,19,35,26
"2530","2014/03/29 09:30",0,1,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,32,0,0,0,0,29,29,28,26,29,0,0,0,28,5,6,5,5,5,5,5,6,7,7,6,6,7,6,6,6,4,6,0,0,0,0,-1,0,0,0,12,-1,-1,0,0,-1,0,4,24,35,30,32,22,22,22,48,22,41,12,21,22,15,31,20
"2531","2014/03/29 09:45",0,1,0,0,0,0,-1,-1,-1,-1,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,25,0,0,0,0,23,23,24,22,27,0,0,0,36,4,6,4,5,4,4,4,4,5,5,5,6,6,6,6,6,5,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,18,32,28,30,21,21,22,42,18,32,9,19,18,13,28,18
"2532","2014/03/29 10:00",0,0,0,0,0,0,-1,-1,-1,-1,0,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,34,0,0,0,0,22,23,25,21,26,0,0,0,27,4,5,3,5,4,3,3,4,5,3,4,5,6,6,4,5,4,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,18,31,31,32,24,24,21,43,17,33,9,18,18,14,26,17
"2533","2014/03/29 10:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,34,0,0,0,0,19,20,20,21,24,0,0,0,35,5,7,4,5,5,3,4,4,5,5,6,6,6,6,5,5,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,20,33,32,33,20,19,20,35,18,28,8,16,17,14,28,18
"2534","2014/03/29 10:30",0,2,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,34,0,0,0,0,17,17,17,20,20,0,0,0,39,5,5,5,6,5,3,4,4,4,5,5,5,6,5,4,4,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,16,26,23,23,16,15,16,30,17,26,6,14,15,12,23,15
"2535","2014/03/29 10:45",0,1,0,0,0,0,-1,-1,-1,-1,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,22,0,0,0,0,27,26,25,25,29,0,0,0,34,5,5,4,5,4,4,4,5,6,5,5,5,6,5,4,5,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,20,34,33,32,20,21,22,44,19,37,9,20,19,15,29,19
"2536","2014/03/29 11:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,21,22,22,23,27,0,0,0,6,3,5,3,5,4,3,4,4,4,5,4,4,4,4,3,3,3,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,23,29,29,25,14,16,16,39,18,36,9,18,21,11,27,18
"2537","2014/03/29 11:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,46,48,46,42,47,0,0,0,4,6,8,5,6,5,5,5,6,6,6,7,7,8,8,6,6,5,8,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,28,52,54,53,34,36,37,75,34,59,17,35,31,25,46,35
