PHY_Long_CSW_CMA.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CSW-1DU.CACHE-1CA","CSW-1DL.CACHE-1CA","CSW-1JU.CACHE-1CA","CSW-1JL.CACHE-1CA","CSW-2PU.CACHE-1CA","CSW-2PL.CACHE-1CA","CSW-2VU.CACHE-1CA","CSW-2VL.CACHE-1CA","CSW-1DU.CACHE-1CB","CSW-1DL.CACHE-1CB","CSW-1JU.CACHE-1CB","CSW-1JL.CACHE-1CB","CSW-2PU.CACHE-1CB","CSW-2PL.CACHE-1CB","CSW-2VU.CACHE-1CB","CSW-2VL.CACHE-1CB","CSW-1DU.CACHE-1CE","CSW-1DL.CACHE-1CE","CSW-1JU.CACHE-1CE","CSW-1JL.CACHE-1CE","CSW-2PU.CACHE-1CE","CSW-2PL.CACHE-1CE","CSW-2VU.CACHE-1CE","CSW-2VL.CACHE-1CE","CSW-1DU.CACHE-1CF","CSW-1DL.CACHE-1CF","CSW-1JU.CACHE-1CF","CSW-1JL.CACHE-1CF","CSW-2PU.CACHE-1CF","CSW-2PL.CACHE-1CF","CSW-2VU.CACHE-1CF","CSW-2VL.CACHE-1CF","CSW-1DU.CACHE-2CC","CSW-1DL.CACHE-2CC","CSW-1JU.CACHE-2CC","CSW-1JL.CACHE-2CC","CSW-2PU.CACHE-2CC","CSW-2PL.CACHE-2CC","CSW-2VU.CACHE-2CC","CSW-2VL.CACHE-2CC","CSW-1DU.CACHE-2CD","CSW-1DL.CACHE-2CD","CSW-1JU.CACHE-2CD","CSW-1JL.CACHE-2CD","CSW-2PU.CACHE-2CD","CSW-2PL.CACHE-2CD","CSW-2VU.CACHE-2CD","CSW-2VL.CACHE-2CD","CSW-1DU.CACHE-2CG","CSW-1DL.CACHE-2CG","CSW-1JU.CACHE-2CG","CSW-1JL.CACHE-2CG","CSW-2PU.CACHE-2CG","CSW-2PL.CACHE-2CG","CSW-2VU.CACHE-2CG","CSW-2VL.CACHE-2CG","CSW-1DU.CACHE-2CH","CSW-1DL.CACHE-2CH","CSW-1JU.CACHE-2CH","CSW-1JL.CACHE-2CH","CSW-2PU.CACHE-2CH","CSW-2PL.CACHE-2CH","CSW-2VU.CACHE-2CH","CSW-2VL.CACHE-2CH"
"59","2014/03/03 15:45",7,4,2,0,7,4,2,0,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,0,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1,7,4,2,1
"60","2014/03/03 16:00",6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,5,1,6,5,5,1,6,5,4,1,6,5,4,1,6,5,4,1,6,5,4,1
"61","2014/03/03 16:15",4,3,4,0,4,3,4,0,4,3,3,0,4,3,3,0,4,3,4,0,4,3,4,0,4,3,3,0,4,3,3,0,5,3,3,0,5,3,3,0,5,3,4,0,5,3,4,0,5,3,4,0,5,3,4,0,5,3,4,0,5,3,4,0
"62","2014/03/03 16:30",5,4,3,1,5,4,3,1,5,4,3,1,5,4,3,1,5,4,3,1,5,4,3,1,5,4,3,1,5,4,3,1,6,4,3,1,6,4,3,1,6,4,3,1,6,4,3,1,6,4,3,1,6,4,3,1,6,4,3,1,6,4,3,1
"63","2014/03/03 16:45",3,4,1,0,3,4,1,0,3,4,1,0,3,4,1,0,3,4,1,0,3,4,1,0,3,4,1,0,3,4,1,0,4,4,1,0,4,4,1,0,4,4,2,0,4,4,2,0,4,4,1,0,4,4,1,0,4,4,1,0,4,4,1,0
"64","2014/03/03 17:00",2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,2,12,2,1,3,12,2,1,3,12,2,1,2,12,2,1,2,12,2,1
"65","2014/03/03 17:15",2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0
"66","2014/03/03 17:30",5,11,5,1,5,11,5,1,5,11,5,1,5,11,5,1,6,11,5,1,6,11,5,1,6,11,5,1,6,11,5,1,5,11,5,1,5,11,5,1,6,11,5,1,6,11,5,1,5,11,5,1,5,11,5,1,5,11,5,1,5,11,5,1
"67","2014/03/03 17:45",3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,7,3,1,3,8,3,1,3,8,3,1,3,7,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,8,3,1,3,7,3,1,3,7,3,1
"68","2014/03/03 18:00",2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0
"69","2014/03/03 18:15",1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,2,5,1,0,1,5,1,0
"70","2014/03/03 18:30",1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,0,4,2,0,0,4,2,0,1,5,2,0,1,4,2,0,1,4,2,0,1,4,2,0,0,4,2,0,1,4,2,0
"71","2014/03/03 18:45",1,4,1,0,1,4,1,0,1,4,2,0,1,4,1,0,1,4,1,0,1,4,1,0,0,4,2,0,0,4,2,0,1,4,1,0,1,4,1,0,1,4,2,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0
"72","2014/03/03 19:00",1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0
"73","2014/03/03 19:15",1,5,1,1,1,5,1,1,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,2,5,2,0,1,5,2,0,1,5,1,0,1,5,1,0
"74","2014/03/03 19:30",1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,2,0,1,4,2,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0
"75","2014/03/03 19:45",1,4,1,0,1,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,1,5,2,0,1,5,2,0,1,4,2,0,1,4,2,0,0,4,1,0,0,4,1,0
"76","2014/03/03 20:00",1,5,1,0,1,5,1,0,1,5,2,0,1,5,2,0,1,5,1,0,1,5,1,0,1,5,2,0,1,5,2,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0
"77","2014/03/03 20:15",1,5,2,0,1,5,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,4,2,0,1,4,2,0
"78","2014/03/03 20:30",0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,1,3,1,0,1,3,1,0,0,3,1,0,0,3,1,0,1,3,1,0,1,3,1,0,0,3,1,0,0,3,1,0
"79","2014/03/03 20:45",1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,4,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,4,1,0
"80","2014/03/03 21:00",1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0
"81","2014/03/03 21:15",1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0
"82","2014/03/03 21:30",1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0
"83","2014/03/03 21:45",1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0,1,4,2,0
"84","2014/03/03 22:00",0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0
"85","2014/03/03 22:15",1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0,1,5,2,0
"86","2014/03/03 22:30",1,3,2,1,1,3,2,1,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,2,1,1,3,2,1,1,3,2,1,1,3,2,0,1,3,2,0
"87","2014/03/03 22:45",1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,2,0,1,4,2,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0
"88","2014/03/03 23:00",1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0
"89","2014/03/03 23:15",2,6,2,0,2,6,2,0,2,5,2,0,2,5,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0,2,6,2,0
"90","2014/03/03 23:30",1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0,1,6,2,0
"91","2014/03/03 23:45",2,8,3,1,2,8,3,1,3,7,3,1,2,7,3,1,2,7,3,1,2,7,3,1,2,7,3,1,2,7,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,8,3,1,2,7,3,1,2,8,3,1
"92","2014/03/04 00:00",3,7,4,1,3,7,4,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,3,1,3,7,4,1,3,7,4,1,3,7,3,1,3,7,3,1
"93","2014/03/04 00:15",6,12,4,2,7,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2,6,12,4,2
"94","2014/03/04 00:30",3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,3,9,3,2,4,9,3,2,4,9,3,2
"95","2014/03/04 00:45",5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1,5,11,4,1
"96","2014/03/04 01:00",6,13,5,2,6,13,5,2,6,13,4,2,6,13,4,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2
"97","2014/03/04 01:15",4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1,4,10,5,1
"98","2014/03/04 01:30",5,12,4,1,5,12,4,1,5,12,4,2,5,12,4,2,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1,4,11,4,1,4,11,4,1,5,12,4,2,5,12,4,2,5,12,4,1,5,12,4,1,5,12,4,1,5,12,4,1
"99","2014/03/04 01:45",4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1,4,11,4,1
"100","2014/03/04 02:00",9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2,9,14,6,2
"101","2014/03/04 02:15",6,13,5,2,6,13,5,2,6,13,4,2,6,13,4,2,6,13,4,2,6,13,4,2,6,13,4,2,6,13,4,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2,6,13,5,2
"102","2014/03/04 02:30",5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,4,1,5,8,4,1,4,8,4,1,4,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1
"103","2014/03/04 02:45",5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1
"104","2014/03/04 03:00",4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1,4,7,4,1
"105","2014/03/04 03:15",11,9,6,2,11,9,6,2,11,9,6,2,11,9,6,2,11,9,6,2,11,9,6,2,11,9,6,1,11,9,6,1,11,9,6,1,11,9,6,1,11,9,6,1,11,9,6,1,11,9,6,1,11,9,6,1,11,9,6,1,11,9,6,1
"106","2014/03/04 03:30",14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,15,8,8,1,15,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1,14,8,8,1
"107","2014/03/04 03:45",15,8,6,3,15,8,6,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3,15,8,7,3
"108","2014/03/04 04:00",14,11,5,1,14,11,6,1,14,11,5,1,14,11,6,1,14,11,5,1,14,11,6,1,14,11,5,1,14,11,6,1,14,11,5,1,14,11,6,1,14,11,5,1,14,11,6,1,14,11,5,1,14,11,6,1,14,11,5,1,14,11,6,1
"109","2014/03/04 04:15",12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3,12,14,6,3
"110","2014/03/04 04:30",11,9,8,1,11,9,8,1,11,9,8,1,11,9,8,1,11,9,8,1,11,9,8,1,11,9,8,1,11,9,8,1,11,9,9,1,11,9,9,1,11,9,8,1,11,9,8,1,11,9,9,1,11,9,9,1,11,9,9,1,11,9,9,1
"111","2014/03/04 04:45",6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1,6,5,6,1
"112","2014/03/04 05:00",6,6,6,1,6,6,6,1,6,6,6,1,6,6,6,1,6,6,6,1,6,6,6,1,6,6,6,1,6,6,6,1,6,5,6,1,6,5,6,1,6,6,6,1,6,6,6,1,6,6,6,1,6,5,6,1,6,6,6,1,6,6,6,1
"113","2014/03/04 05:15",8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2,8,11,6,2
"114","2014/03/04 05:30",5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,4,8,3,1,5,8,3,1,5,8,3,1
"115","2014/03/04 05:45",5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,8,4,1,5,9,3,1,5,8,3,1,5,8,3,1,5,9,3,1,5,9,3,1,5,8,3,1,5,8,3,1,5,8,3,1,5,8,3,1
"116","2014/03/04 06:00",4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,5,9,4,1,5,9,4,1,5,9,3,1,5,9,3,1,4,9,3,1,4,9,3,1
"117","2014/03/04 06:15",11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,4,3,11,14,4,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3,11,14,5,3
"118","2014/03/04 06:30",12,16,7,2,12,16,7,2,12,15,7,2,12,16,7,2,12,16,7,2,12,16,7,2,12,16,7,2,12,16,7,2,12,16,7,2,12,16,7,2,12,16,7,2,13,16,7,2,13,16,7,2,12,16,7,2,12,16,7,2,12,16,7,2
"119","2014/03/04 06:45",12,14,4,2,12,14,4,2,11,14,5,2,11,14,4,2,12,14,4,2,12,14,4,2,12,14,5,2,12,14,5,2,12,14,4,2,12,14,4,2,12,14,4,2,12,14,4,2,12,14,4,2,12,14,4,2,12,14,4,2,12,14,4,2
"120","2014/03/04 07:00",8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,16,4,2,8,16,4,2,8,15,4,2,8,15,4,2,9,16,3,2,9,16,3,2,9,16,4,2,9,16,4,2,9,16,3,2,9,16,3,2,9,16,4,2,9,16,4,2
"121","2014/03/04 07:15",9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2,9,22,4,2
"122","2014/03/04 07:30",9,20,3,2,9,20,3,2,9,21,3,2,9,21,3,2,9,21,3,2,9,21,3,2,9,21,3,2,9,21,3,2,10,21,4,2,10,21,3,2,10,21,4,2,10,21,4,2,10,21,4,2,10,21,4,2,9,21,3,2,9,21,3,2
"123","2014/03/04 07:45",8,20,3,1,8,20,3,1,7,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1,7,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1,8,20,3,1
"124","2014/03/04 08:00",7,21,3,1,7,21,3,1,7,21,3,1,7,21,3,1,7,21,3,1,7,21,3,1,7,21,3,1,7,21,3,1,8,21,3,1,8,21,3,1,8,21,3,1,8,21,3,1,8,21,3,1,8,21,3,1,8,21,3,1,7,21,3,1
"125","2014/03/04 08:15",9,23,4,1,9,23,4,1,9,23,4,2,9,23,4,2,9,23,3,2,9,23,3,2,9,23,4,2,9,23,4,2,9,23,3,1,9,23,3,1,9,23,3,2,9,23,3,2,9,23,3,1,9,23,3,1,9,23,3,2,9,23,3,2
"126","2014/03/04 08:30",10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,4,1,10,17,3,1
"127","2014/03/04 08:45",9,18,3,1,9,18,4,1,9,18,3,1,9,18,4,1,9,18,3,1,9,18,3,1,9,18,3,1,9,18,4,1,9,18,3,1,9,18,3,1,9,18,3,1,9,18,4,1,9,18,3,1,9,18,3,1,9,18,3,1,9,18,3,1
"128","2014/03/04 09:00",7,13,4,1,7,13,4,1,7,13,4,1,7,13,4,1,7,13,4,1,7,13,4,1,7,13,4,1,7,13,4,1,8,14,4,1,8,14,4,1,8,14,4,1,8,14,4,1,8,14,4,1,8,14,4,1,8,14,4,1,8,14,4,1
"129","2014/03/04 09:15",8,16,6,1,8,16,6,1,8,16,6,1,8,16,6,1,8,16,6,1,8,16,6,1,8,16,6,1,8,16,6,1,8,17,6,1,8,17,6,1,8,17,6,1,8,17,6,1,8,17,6,1,8,17,6,1,8,17,6,1,8,17,6,1
"130","2014/03/04 09:30",8,15,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,16,4,1,8,16,4,1,8,16,4,1,8,16,4,1,8,16,4,1,8,16,4,1,8,16,4,1,8,16,4,1
"131","2014/03/04 09:45",11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,19,4,2,11,18,4,2,11,18,4,2,11,18,4,2,11,19,4,2
"132","2014/03/04 10:00",12,17,4,1,12,17,5,1,12,17,4,1,12,17,5,1,12,17,4,1,12,17,5,1,12,17,4,1,12,17,5,1,12,17,4,1,12,17,4,1,12,17,4,1,12,17,4,1,12,17,4,1,12,17,4,1,12,17,4,1,12,17,4,1
"133","2014/03/04 10:15",9,13,4,1,9,13,3,1,9,13,4,1,9,13,3,1,9,13,3,1,9,13,3,1,9,13,4,1,9,13,3,1,9,13,4,1,9,13,3,1,9,13,4,1,9,13,3,1,9,13,4,1,9,13,3,1,9,13,4,1,9,13,3,1
"134","2014/03/04 10:30",10,10,2,1,10,10,2,1,10,10,2,1,10,10,2,1,10,10,2,1,10,10,2,1,10,10,2,1,10,10,2,1,11,10,2,1,11,10,2,1,11,10,2,1,11,10,2,1,11,10,2,1,11,10,2,1,11,10,2,1,11,10,2,1
"135","2014/03/04 10:45",7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,8,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0,7,10,2,0
"136","2014/03/04 11:00",11,9,2,1,11,8,2,1,11,9,2,1,11,9,2,1,11,9,2,1,11,9,2,1,11,9,2,1,11,8,2,1,12,9,2,0,12,9,2,1,12,9,2,1,12,9,2,1,12,9,2,1,12,9,2,1,12,9,2,0,12,9,2,1
"137","2014/03/04 11:15",10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,10,11,4,1,11,11,4,1,11,11,4,1,10,11,4,1,10,11,4,1
"138","2014/03/04 11:30",13,12,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,11,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,12,3,1,13,11,3,1,13,11,3,1
"139","2014/03/04 11:45",8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,4,0,8,11,4,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0,8,11,3,0
"140","2014/03/04 12:00",7,8,2,0,7,8,2,0,7,8,2,0,7,8,2,0,7,8,2,0,7,8,2,0,7,8,2,0,7,8,2,0,7,7,2,0,7,7,2,0,7,8,2,0,7,8,2,0,7,7,2,0,7,7,2,0,7,8,2,0,7,8,2,0
"141","2014/03/04 12:15",4,8,2,0,4,9,2,0,4,8,2,0,3,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,9,2,0,4,8,2,0
"142","2014/03/04 12:30",11,5,1,0,11,5,1,0,10,5,1,0,10,5,1,0,10,5,1,0,10,5,1,0,10,5,1,0,10,5,1,0,10,5,2,0,11,5,2,0,10,5,1,0,10,5,2,0,11,5,1,0,11,5,1,0,10,5,1,0,10,5,1,0
"143","2014/03/04 12:45",11,6,3,0,11,6,3,0,11,6,3,0,11,6,3,0,11,6,3,0,11,6,3,0,11,6,3,0,11,6,3,0,11,6,3,1,11,6,3,1,11,6,3,1,11,6,3,1,11,6,3,0,11,6,3,0,11,6,3,1,11,6,3,1
"144","2014/03/04 13:00",6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1,6,6,3,1
"145","2014/03/04 13:15",3,5,2,0,3,5,2,0,2,5,2,0,2,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0
"146","2014/03/04 13:30",3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1
"147","2014/03/04 13:45",4,6,2,1,4,6,2,1,4,6,2,0,4,6,2,0,4,6,2,1,4,6,2,1,4,6,2,1,4,6,2,1,4,6,2,0,4,6,2,0,4,6,2,0,4,6,2,0,4,6,2,0,4,6,2,0,4,6,2,0,4,6,2,0
"148","2014/03/04 14:00",3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,3,5,1,0,2,5,1,0,3,5,1,0,3,4,1,0,3,4,1,0,3,5,1,0,3,5,1,0,3,4,1,0,3,4,1,0,3,4,1,0,3,4,1,0
