PHY_Long_DKP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","DKP40-1AU","DKP41-1AU","DKP42-1AU","DKP43-1AU","DKP50-1BU","DKP51-1BU","DKP52-1BU","DKP53-1BU","DKP44-1AL","DKP45-1AL","DKP46-1AL","DKP47-1AL","DKP54-1BL","DKP55-1BL","DKP56-1BL","DKP57-1BL","DKP60-1LU","DKP61-1LU","DKP62-1LU","DKP63-1LU","DKP70-1KU","DKP71-1KU","DKP72-1KU","DKP73-1KU","DKP64-1LL","DKP65-1LL","DKP66-1LL","DKP67-1LL","DKP74-1KL","DKP75-1KL","DKP76-1KL","DKP77-1KL","DKPC0-2MU","DKPC1-2MU","DKPC2-2MU","DKPC3-2MU","DKPD0-2NU","DKPD1-2NU","DKPD2-2NU","DKPD3-2NU","DKPC4-2ML","DKPC5-2ML","DKPC6-2ML","DKPC7-2ML","DKPD4-2NL","DKPD5-2NL","DKPD6-2NL","DKPD7-2NL","DKPE0-2XU","DKPE1-2XU","DKPE2-2XU","DKPE3-2XU","DKPF0-2WU","DKPF1-2WU","DKPF2-2WU","DKPF3-2WU","DKPE4-2XL","DKPE5-2XL","DKPE6-2XL","DKPE7-2XL","DKPF4-2WL","DKPF5-2WL","DKPF6-2WL","DKPF7-2WL"
"73","2014/03/03 19:15",1,1,1,2,1,1,1,2,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"74","2014/03/03 19:30",1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,13,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,13,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"75","2014/03/03 19:45",1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,13,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,13,3,4,3,4,4,3,3,3,1,1,1,1,1,1,1,1
"76","2014/03/03 20:00",1,1,2,1,1,2,1,1,13,12,12,13,12,12,12,13,3,4,3,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,13,12,12,12,12,12,12,13,4,4,4,4,4,3,4,3,1,1,1,1,1,1,1,1
"77","2014/03/03 20:15",2,1,1,1,2,2,1,2,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"78","2014/03/03 20:30",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"79","2014/03/03 20:45",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"80","2014/03/03 21:00",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"81","2014/03/03 21:15",2,2,2,2,2,2,2,3,11,11,11,11,11,11,11,11,5,5,4,5,5,4,5,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,5,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1
"82","2014/03/03 21:30",2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"83","2014/03/03 21:45",1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,11,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,10,11,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"84","2014/03/03 22:00",1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"85","2014/03/03 22:15",2,1,1,1,1,2,1,1,14,13,14,14,13,13,13,14,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,14,14,14,14,13,13,13,14,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"86","2014/03/03 22:30",1,1,1,2,1,1,1,1,13,13,13,13,13,13,13,14,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,13,13,13,13,13,13,13,14,3,3,3,3,4,3,3,3,1,1,1,1,1,1,1,1
"87","2014/03/03 22:45",1,1,1,2,1,1,1,2,15,15,15,15,15,15,15,16,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15,15,15,15,15,15,15,16,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"88","2014/03/03 23:00",2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,4,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,4,5,5,5,5,4,5,4,1,1,1,1,1,1,1,1
"89","2014/03/03 23:15",2,2,2,2,2,2,2,2,16,16,16,17,16,16,16,17,5,5,5,5,6,5,5,5,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,17,5,5,5,5,6,5,5,5,1,1,1,1,1,1,1,1
"90","2014/03/03 23:30",1,2,2,2,2,2,1,2,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,14,14,14,14,14,13,14,14,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"91","2014/03/03 23:45",2,2,2,2,1,2,2,2,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1
"92","2014/03/04 00:00",2,2,2,2,2,2,2,2,16,15,16,16,15,15,15,16,6,6,6,6,6,6,6,6,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,16,16,16,16,15,16,15,16,6,6,6,6,6,6,6,6,1,1,2,1,2,1,2,2
"93","2014/03/04 00:15",2,2,2,2,2,2,2,2,21,20,20,21,20,20,20,21,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,20,20,21,20,20,20,21,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"94","2014/03/04 00:30",2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"95","2014/03/04 00:45",2,2,2,2,2,2,2,2,18,18,18,18,18,17,17,18,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,17,18,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"96","2014/03/04 01:00",2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3
"97","2014/03/04 01:15",2,2,2,2,2,2,2,2,17,17,17,18,17,17,17,18,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,18,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2
"98","2014/03/04 01:30",2,2,2,2,2,2,2,2,17,17,17,17,17,16,17,17,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3
"99","2014/03/04 01:45",2,2,2,2,2,2,2,2,19,18,18,19,18,18,18,19,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,18,19,18,18,19,19,8,8,8,8,9,8,8,8,2,2,2,2,2,2,2,2
"100","2014/03/04 02:00",2,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,8,8,8,8,8,8,8,8,3,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,8,8,8,8,8,8,8,8,3,2,2,2,3,2,3,3
"101","2014/03/04 02:15",3,3,3,3,3,3,3,3,22,22,22,22,22,22,22,22,7,7,7,7,7,7,7,7,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,22,22,22,22,22,22,22,22,7,7,7,7,7,7,7,7,2,2,3,3,3,3,3,2
"102","2014/03/04 02:30",2,2,1,2,2,2,2,2,18,17,17,18,18,17,17,18,7,7,7,7,7,7,7,7,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,18,18,18,18,18,17,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,1,2,2
"103","2014/03/04 02:45",2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,17,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"104","2014/03/04 03:00",2,1,2,2,2,2,2,2,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1
"105","2014/03/04 03:15",3,3,3,3,3,3,2,3,18,18,18,18,18,17,17,18,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,18,18,18,18,18,17,18,19,9,9,9,9,10,9,10,9,3,3,3,3,3,3,3,3
"106","2014/03/04 03:30",7,7,7,7,7,7,7,7,17,17,17,18,17,17,17,18,12,12,12,11,12,11,12,12,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,18,18,17,18,17,17,17,18,12,11,11,12,12,11,12,11,4,4,4,4,4,4,4,4
"107","2014/03/04 03:45",9,9,9,10,9,10,9,10,17,17,17,17,17,16,16,17,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,9,9,9,10,9,10,9,10,17,17,17,17,17,16,16,17,12,12,12,12,13,12,12,12,4,3,4,3,4,4,4,4
"108","2014/03/04 04:00",5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,11,11,11,11,11,11,11,11,3,3,3,3,4,3,3,3,5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,17,11,11,11,11,11,11,11,11,3,3,3,3,4,3,4,3
"109","2014/03/04 04:15",3,3,3,3,4,4,3,3,23,23,22,23,22,22,22,23,14,15,14,14,15,14,15,14,4,5,4,4,4,5,5,4,3,3,3,3,4,4,3,3,23,22,23,23,23,23,23,23,14,15,14,14,15,14,15,14,4,4,4,4,4,4,5,4
"110","2014/03/04 04:30",3,3,3,3,3,3,3,3,16,15,16,16,16,15,16,16,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,16,16,16,16,16,16,16,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3
"111","2014/03/04 04:45",5,5,5,6,5,5,5,5,14,14,13,14,13,13,13,14,10,11,11,10,11,10,11,11,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,14,14,14,14,14,13,14,14,11,11,10,11,11,10,11,11,3,3,3,3,3,3,3,3
"112","2014/03/04 05:00",2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,12,12,12,12,12,11,12,11,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,11,11,12,12,12,12,11,11,3,3,3,3,3,3,3,3
"113","2014/03/04 05:15",2,2,2,2,2,2,2,2,22,22,22,22,22,22,22,23,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,22,22,22,22,22,22,22,23,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"114","2014/03/04 05:30",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"115","2014/03/04 05:45",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,5,5,5,5,6,5,6,5,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,19,5,6,5,6,6,5,6,5,2,1,1,1,2,2,2,1
"116","2014/03/04 06:00",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,19,19,5,5,5,5,6,5,5,5,2,2,2,2,2,2,2,2
"117","2014/03/04 06:15",4,4,4,4,4,4,4,4,27,27,27,27,27,27,27,27,8,8,8,8,8,8,8,8,3,3,3,2,3,3,3,2,4,4,4,4,4,4,4,4,27,27,27,27,27,27,27,28,8,8,8,8,8,8,8,7,3,3,2,2,3,2,3,3
"118","2014/03/04 06:30",5,5,5,5,5,5,5,5,27,28,28,28,28,28,28,28,10,10,10,10,11,10,10,10,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,28,28,28,28,28,28,28,29,10,10,10,10,11,10,10,10,3,3,3,3,3,3,3,3
"119","2014/03/04 06:45",3,3,3,3,3,3,3,3,26,27,26,27,26,26,27,27,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,27,26,27,27,27,27,28,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3
"120","2014/03/04 07:00",3,3,3,3,3,3,3,3,24,24,24,24,24,24,24,24,6,6,6,6,6,5,6,5,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,24,24,24,24,24,24,24,24,6,6,5,6,6,5,6,5,2,2,2,2,2,2,2,2
"121","2014/03/04 07:15",3,3,3,3,3,3,3,3,30,30,30,30,30,30,30,30,7,8,7,7,8,7,7,7,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,30,30,30,30,30,30,30,30,7,8,7,7,8,7,7,7,2,2,3,3,3,3,3,3
"122","2014/03/04 07:30",4,4,4,4,4,4,4,4,31,31,31,31,31,31,31,32,6,6,6,6,7,6,6,6,2,2,2,2,3,2,3,2,4,4,4,4,4,4,4,4,31,31,31,31,31,31,31,32,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2
"123","2014/03/04 07:45",3,3,3,3,3,3,3,3,27,27,27,27,27,27,27,27,7,7,7,7,7,7,7,7,2,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3,27,27,27,27,27,27,27,27,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"124","2014/03/04 08:00",3,3,3,3,3,3,3,3,26,26,26,26,26,25,26,26,6,7,6,6,7,6,7,6,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,26,26,26,26,26,26,26,26,6,7,6,6,7,6,7,6,2,2,2,2,2,2,2,2
"125","2014/03/04 08:15",5,5,5,5,5,5,5,5,28,28,28,29,28,28,28,29,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,29,28,28,29,29,28,28,29,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2
"126","2014/03/04 08:30",3,3,3,3,3,4,3,3,22,22,22,23,22,22,22,23,7,7,7,7,8,7,8,7,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,23,23,22,23,22,22,23,23,7,7,7,8,8,7,7,7,2,2,2,2,2,2,2,2
"127","2014/03/04 08:45",3,3,3,3,3,3,3,3,23,23,23,24,23,23,24,24,8,8,8,8,8,8,8,8,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,24,24,23,24,24,24,24,24,8,8,8,8,8,8,8,8,3,2,2,3,3,3,3,2
"128","2014/03/04 09:00",2,2,2,2,2,2,2,2,22,22,22,22,22,22,22,23,7,8,7,7,8,7,8,7,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2,2,22,22,22,22,22,22,22,23,7,8,7,7,8,7,7,7,3,3,3,3,3,3,3,3
"129","2014/03/04 09:15",3,3,3,3,3,3,3,3,24,24,24,24,24,24,24,24,12,12,12,12,13,12,12,12,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,24,24,24,24,24,24,24,24,12,12,12,12,13,12,12,12,4,3,3,4,4,3,4,4
"130","2014/03/04 09:30",3,3,3,3,3,3,3,3,21,20,20,21,21,20,21,21,8,8,7,8,8,8,8,8,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,21,21,21,21,21,20,21,21,8,8,7,7,8,8,8,7,2,2,2,2,2,2,2,2
"131","2014/03/04 09:45",5,5,4,5,5,5,5,5,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,5,5,5,5,5,5,4,5,21,22,21,21,21,21,21,22,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"132","2014/03/04 10:00",4,4,5,5,4,4,4,5,23,23,23,23,23,23,23,23,8,8,8,8,9,8,8,8,2,2,2,2,2,2,2,2,4,5,5,5,4,5,5,5,23,23,23,23,23,23,23,23,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"133","2014/03/04 10:15",4,3,4,4,4,4,4,4,24,24,24,24,24,24,24,25,8,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,25,25,24,25,24,24,24,25,9,9,9,9,9,9,9,8,3,3,3,3,3,3,3,3
"134","2014/03/04 10:30",9,9,9,9,10,10,9,10,19,19,19,19,19,19,19,19,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2,10,9,9,9,10,10,10,10,19,19,19,19,19,19,19,19,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2
"135","2014/03/04 10:45",6,6,6,6,6,6,6,6,19,19,19,19,19,19,19,19,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,19,19,19,19,19,19,19,19,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"136","2014/03/04 11:00",7,7,7,7,8,8,8,8,19,19,19,19,18,18,18,19,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,7,7,7,8,8,8,8,8,19,19,19,19,19,18,19,19,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"137","2014/03/04 11:15",6,6,6,6,6,6,6,6,23,23,22,23,23,23,23,23,7,7,7,7,8,7,7,7,3,2,2,2,3,2,3,2,6,6,6,6,6,6,6,6,23,23,23,23,23,23,23,23,7,7,7,7,8,7,7,7,2,2,2,2,3,2,3,2
"138","2014/03/04 11:30",8,8,8,8,8,9,8,8,20,20,20,20,20,20,20,20,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,8,8,8,8,8,9,8,8,20,20,20,20,20,20,20,20,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"139","2014/03/04 11:45",7,7,7,7,7,7,8,7,17,17,17,17,17,17,17,17,7,8,7,8,8,7,7,7,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,17,17,17,17,17,17,17,17,7,8,7,8,8,7,7,7,2,2,2,2,2,2,2,2
"140","2014/03/04 12:00",4,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1
"141","2014/03/04 12:15",8,8,8,8,8,8,8,8,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"142","2014/03/04 12:30",9,9,9,8,9,9,9,9,13,13,13,14,13,13,13,14,8,8,8,8,8,7,8,7,2,2,2,2,2,2,2,2,9,9,9,8,9,9,9,9,14,13,13,13,14,13,13,14,8,8,8,8,8,7,7,7,2,2,2,2,2,2,2,2
"143","2014/03/04 12:45",9,8,8,8,8,9,9,9,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,9,8,8,8,8,9,9,9,15,15,15,15,15,15,15,15,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"144","2014/03/04 13:00",5,5,5,4,5,5,5,5,14,14,14,14,14,14,14,14,5,5,5,5,6,5,5,5,2,1,2,2,2,2,2,2,5,5,5,4,5,5,5,5,14,14,14,14,14,14,14,14,5,5,5,5,6,5,5,5,2,2,2,2,2,2,2,2
"145","2014/03/04 13:15",2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"146","2014/03/04 13:30",2,1,1,2,2,2,1,2,13,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,1,1,1,1,2,1,2,2
"147","2014/03/04 13:45",2,1,2,2,1,2,2,2,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,2,1,2,2,2,2,2,2
"148","2014/03/04 14:00",2,1,2,2,1,2,1,1,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,2,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,2,1,2,1,2,2,2,1
"149","2014/03/04 14:15",2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,6,7,6,6,7,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,19,19,19,19,19,19,6,7,6,7,7,6,7,6,2,2,2,2,2,2,2,2
"150","2014/03/04 14:30",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,17,7,7,7,7,7,6,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,17,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"151","2014/03/04 14:45",2,2,2,2,2,2,1,2,15,15,15,16,15,15,15,16,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,15,15,15,15,15,15,15,16,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"152","2014/03/04 15:00",2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,16,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2
"153","2014/03/04 15:15",2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,17,17,17,17,17,17,18,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"154","2014/03/04 15:30",2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,7,7,6,7,7,7,7,7,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"155","2014/03/04 15:45",1,1,2,2,2,2,1,2,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"156","2014/03/04 16:00",2,2,2,2,1,2,1,2,15,15,15,15,15,14,14,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,15,15,15,15,15,14,15,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"157","2014/03/04 16:15",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,17,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,17,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"158","2014/03/04 16:30",2,2,3,2,2,3,2,3,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"159","2014/03/04 16:45",3,3,3,3,3,3,3,3,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,16,16,16,16,16,16,16,16,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"160","2014/03/04 17:00",3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,16,5,5,5,5,5,5,5,5,2,2,2,1,2,2,2,2
"161","2014/03/04 17:15",3,3,3,3,3,3,3,3,20,20,20,20,20,19,20,20,8,8,8,8,8,8,8,8,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,20,20,20,20,20,20,20,21,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,2
"162","2014/03/04 17:30",3,2,3,3,3,3,3,3,18,18,18,18,18,18,18,19,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,19,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"163","2014/03/04 17:45",2,2,2,2,2,2,2,2,15,16,15,16,15,15,15,16,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,16,15,16,15,15,16,16,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"164","2014/03/04 18:00",1,1,1,2,2,2,2,2,14,14,14,14,13,13,13,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,14,14,14,14,14,13,13,14,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"165","2014/03/04 18:15",2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,17,5,6,6,6,6,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,16,16,16,16,17,5,6,5,5,6,5,5,5,2,2,2,2,2,2,2,2
