PHY_Long_CHP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CHP00-1EU","CHP01-1EU","CHP02-1EU","CHP03-1EU","CHP10-1FU","CHP11-1FU","CHP12-1FU","CHP13-1FU","CHP04-1EL","CHP05-1EL","CHP06-1EL","CHP07-1EL","CHP80-2QU","CHP81-2QU","CHP82-2QU","CHP83-2QU","CHP90-2RU","CHP91-2RU","CHP92-2RU","CHP93-2RU","CHP84-2QL","CHP85-2QL","CHP86-2QL","CHP87-2QL"
"851","2014/03/11 21:45",4,9,17,50,4,4,8,5,17,27,5,29,4,9,16,51,5,5,7,5,5,27,17,29
"852","2014/03/11 22:00",3,10,14,26,3,4,7,4,14,27,4,31,3,10,14,26,3,3,7,4,4,27,13,31
"853","2014/03/11 22:15",5,15,17,63,5,5,8,6,18,31,6,28,5,15,16,64,5,5,8,6,6,30,19,27
"854","2014/03/11 22:30",4,9,15,69,4,4,7,5,15,28,5,32,4,9,14,70,4,4,7,5,5,27,15,32
"855","2014/03/11 22:45",4,9,16,41,4,4,7,5,17,26,5,31,4,9,14,42,4,4,7,5,5,26,17,31
"856","2014/03/11 23:00",6,18,16,22,6,6,9,7,23,28,6,28,6,18,15,23,6,6,9,7,6,28,23,28
"857","2014/03/11 23:15",8,22,26,55,8,7,13,9,28,31,8,35,7,22,24,56,7,7,12,9,8,31,28,35
"858","2014/03/11 23:30",9,21,27,31,8,8,15,9,33,33,9,36,8,21,25,31,9,8,16,9,9,34,34,36
"859","2014/03/11 23:45",9,20,47,48,8,8,12,9,36,31,9,41,9,20,46,49,9,9,12,9,9,31,36,41
"860","2014/03/12 00:00",11,22,34,31,11,10,15,11,44,29,11,36,10,21,33,31,10,11,15,11,11,29,44,36
"861","2014/03/12 00:15",8,17,23,17,8,8,12,10,35,36,9,33,8,17,22,18,8,8,12,10,9,36,35,33
"862","2014/03/12 00:30",8,16,21,12,8,8,11,9,35,30,9,30,8,16,21,13,8,8,11,9,9,29,35,30
"863","2014/03/12 00:45",9,16,23,16,9,9,12,9,34,27,10,32,9,15,22,17,9,9,12,10,10,27,34,32
"864","2014/03/12 01:00",10,21,23,12,8,8,11,9,32,28,8,32,10,21,21,13,8,8,11,9,8,28,33,32
"865","2014/03/12 01:15",9,35,22,22,8,8,12,10,32,27,9,33,8,34,21,22,8,8,12,9,9,27,33,34
"866","2014/03/12 01:30",8,37,20,30,8,8,11,9,31,25,9,34,8,37,19,31,8,8,11,9,9,25,31,34
"867","2014/03/12 01:45",8,16,17,16,8,8,11,8,32,27,8,35,9,16,17,16,8,8,11,9,9,27,32,35
"868","2014/03/12 02:00",8,16,17,16,9,8,11,9,35,27,9,42,8,15,17,16,9,9,12,9,9,25,36,42
"869","2014/03/12 02:15",11,21,33,50,11,10,14,12,41,30,11,35,11,21,32,51,10,10,14,11,11,30,41,35
"870","2014/03/12 02:30",9,14,46,46,9,8,12,9,31,26,9,28,9,14,44,48,9,9,12,10,9,26,32,28
"871","2014/03/12 02:45",10,16,40,44,9,9,13,10,35,26,10,28,10,17,39,47,9,9,13,10,10,26,36,28
"872","2014/03/12 03:00",13,21,50,44,13,13,16,14,48,31,13,30,14,21,49,45,13,13,16,14,13,30,49,29
"873","2014/03/12 03:15",10,16,44,39,9,10,14,11,37,34,10,27,10,16,43,41,9,10,14,11,10,33,37,27
"874","2014/03/12 03:30",10,14,43,36,10,9,13,10,36,28,10,26,10,15,42,37,10,9,13,10,10,29,37,27
"875","2014/03/12 03:45",8,12,44,21,8,8,12,9,32,28,8,25,8,12,43,21,8,8,12,9,8,28,32,25
"876","2014/03/12 04:00",7,10,45,12,7,7,11,8,29,28,7,23,8,10,44,13,7,7,11,8,7,28,30,23
"877","2014/03/12 04:15",8,20,54,14,8,9,12,8,28,27,8,25,8,20,53,14,9,9,12,9,8,27,28,25
"878","2014/03/12 04:30",7,23,38,16,6,7,10,7,26,23,7,27,7,23,36,16,7,6,10,7,7,23,26,27
"879","2014/03/12 04:45",6,25,27,22,7,6,10,7,23,22,7,24,6,25,26,23,6,7,9,7,7,22,23,24
"880","2014/03/12 05:00",6,24,25,15,6,6,9,6,22,23,6,22,6,23,23,16,6,6,9,7,6,23,23,22
"881","2014/03/12 05:15",7,29,23,22,7,7,10,8,29,29,8,24,7,29,22,23,7,7,11,8,8,28,28,25
"882","2014/03/12 05:30",6,29,24,21,6,6,10,7,24,23,6,26,6,29,23,21,6,6,11,7,6,22,25,26
"883","2014/03/12 05:45",8,33,38,15,8,8,11,9,30,23,8,33,8,33,37,15,8,8,11,9,8,22,30,32
"884","2014/03/12 06:00",7,37,35,31,7,6,10,7,27,24,7,34,7,38,34,32,6,6,9,7,7,25,27,35
"885","2014/03/12 06:15",8,39,36,26,7,8,11,8,30,36,8,36,8,38,35,26,8,7,11,9,7,36,31,36
"886","2014/03/12 06:30",8,30,25,36,7,7,11,8,31,36,7,33,8,30,24,37,7,7,11,8,7,36,31,33
"887","2014/03/12 06:45",9,38,24,44,8,8,12,9,32,33,7,34,8,39,23,45,8,9,11,9,7,32,32,35
"888","2014/03/12 07:00",9,32,25,43,8,8,11,9,30,32,7,34,9,32,25,43,9,9,11,9,7,32,31,34
"889","2014/03/12 07:15",12,30,29,38,12,12,15,13,40,39,12,38,12,30,28,38,12,12,16,13,12,38,40,38
"890","2014/03/12 07:30",9,28,26,40,9,8,11,9,34,30,9,35,9,29,26,41,9,9,11,9,9,31,34,35
"891","2014/03/12 07:45",11,30,28,50,8,8,11,9,32,33,9,32,11,31,27,50,8,8,11,9,9,32,32,32
"892","2014/03/12 08:00",9,33,25,46,8,8,11,9,32,28,9,31,9,32,24,46,8,8,11,9,8,28,32,32
"893","2014/03/12 08:15",11,22,32,52,7,7,10,8,27,32,8,37,12,22,32,51,8,8,11,8,8,31,27,37
"894","2014/03/12 08:30",10,20,29,39,8,9,12,9,41,31,8,32,9,20,28,41,9,9,12,9,9,30,41,31
"895","2014/03/12 08:45",11,17,29,39,11,11,14,12,43,31,8,38,12,17,28,40,11,11,14,11,9,31,43,38
"896","2014/03/12 09:00",5,10,25,38,5,5,8,6,19,25,7,39,6,10,24,38,5,5,8,6,7,26,19,39
"897","2014/03/12 09:15",6,11,28,47,5,5,9,6,20,29,6,30,6,12,26,48,5,5,9,7,6,29,20,29
"898","2014/03/12 09:30",5,10,24,45,5,5,8,6,19,24,5,28,5,10,23,46,5,5,8,5,5,25,19,28
"899","2014/03/12 09:45",6,11,22,55,5,6,9,6,20,24,6,33,6,12,22,57,5,6,8,6,6,23,21,32
"900","2014/03/12 10:00",4,6,20,48,3,3,6,4,13,22,4,26,4,6,19,50,3,3,7,4,4,21,13,27
"901","2014/03/12 10:15",5,11,21,54,5,4,8,5,16,30,5,29,5,11,20,56,5,5,8,6,5,29,16,29
"902","2014/03/12 10:30",7,17,22,44,6,6,9,7,22,21,6,30,7,16,22,46,6,6,9,6,6,22,22,30
"903","2014/03/12 10:45",7,10,24,54,6,6,9,7,24,25,7,26,6,11,23,55,6,6,9,7,7,25,25,26
"904","2014/03/12 11:00",5,13,21,47,4,4,8,5,15,26,4,22,5,12,20,49,4,4,7,5,4,26,15,23
"905","2014/03/12 11:15",4,8,22,54,4,3,7,5,12,32,5,24,4,8,21,56,3,3,7,5,5,32,13,24
"906","2014/03/12 11:30",4,10,22,52,4,4,7,5,16,30,5,21,5,10,21,54,4,4,7,5,5,30,16,22
"907","2014/03/12 11:45",5,11,22,54,4,4,7,5,14,27,5,19,5,11,22,56,4,4,7,5,5,27,14,19
"908","2014/03/12 12:00",3,7,20,54,3,3,6,4,10,25,4,19,3,7,19,55,3,3,6,4,3,24,10,18
"909","2014/03/12 12:15",4,10,25,45,4,4,8,5,15,36,5,19,5,10,23,46,4,4,8,6,5,35,14,20
"910","2014/03/12 12:30",6,18,24,38,5,6,8,6,20,25,6,20,7,18,23,38,6,5,8,6,6,26,20,21
"911","2014/03/12 12:45",7,19,25,38,6,6,9,7,21,26,6,22,6,19,24,38,6,6,8,7,7,26,21,22
"912","2014/03/12 13:00",7,20,25,49,6,6,9,7,22,26,6,21,7,20,24,50,6,6,9,7,7,26,22,20
"913","2014/03/12 13:15",5,15,25,44,5,5,8,6,15,27,6,24,5,15,25,44,4,4,7,6,6,27,15,24
"914","2014/03/12 13:30",4,12,23,49,4,4,7,4,11,24,4,26,4,12,22,50,4,4,7,4,5,24,11,26
"915","2014/03/12 13:45",5,14,27,47,5,5,8,6,17,25,5,24,5,14,26,48,5,5,8,6,6,26,17,24
"916","2014/03/12 14:00",5,15,26,27,5,5,8,5,16,27,6,22,5,14,25,27,4,5,8,6,5,26,16,21
"917","2014/03/12 14:15",5,13,27,25,4,4,8,6,16,30,6,20,5,13,26,26,4,4,8,6,6,30,16,20
"918","2014/03/12 14:30",6,16,26,31,5,6,9,6,20,29,6,19,6,16,24,32,6,6,8,6,7,30,20,19
"919","2014/03/12 14:45",5,13,26,26,5,5,8,6,16,28,6,21,5,13,25,26,5,5,8,5,6,28,16,20
"920","2014/03/12 15:00",6,15,27,31,6,6,9,7,21,28,7,23,6,16,26,31,6,6,9,7,7,28,21,23
"921","2014/03/12 15:15",5,14,25,25,5,5,9,6,17,31,5,25,5,14,24,26,5,5,8,6,6,30,17,25
"922","2014/03/12 15:30",4,15,23,32,4,4,7,5,14,27,5,25,4,16,22,33,4,5,7,5,5,28,14,25
"923","2014/03/12 15:45",5,20,26,34,5,5,8,6,17,28,6,21,5,20,25,35,5,5,8,6,6,28,17,22
"924","2014/03/12 16:00",4,19,21,36,4,4,7,5,13,30,5,18,4,19,20,37,4,4,7,5,5,30,13,18
"925","2014/03/12 16:15",6,24,20,29,6,6,9,7,19,31,7,19,6,24,19,29,6,6,10,7,7,32,19,19
"926","2014/03/12 16:30",11,39,26,14,11,11,14,11,40,31,12,25,11,38,25,15,11,11,14,11,11,31,40,26
"927","2014/03/12 16:45",13,39,26,24,13,13,15,13,52,30,13,28,13,39,24,25,13,13,16,13,13,30,53,28
"928","2014/03/12 17:00",12,39,24,15,12,13,14,12,48,30,12,31,12,39,23,15,12,11,15,12,12,30,49,30
"929","2014/03/12 17:15",10,35,23,12,10,10,13,12,43,30,11,29,11,35,23,12,10,11,14,12,11,29,43,30
"930","2014/03/12 17:30",8,33,20,9,8,8,13,9,33,27,8,23,8,33,20,10,8,8,13,9,9,27,33,23
"931","2014/03/12 17:45",8,26,19,14,8,8,10,8,29,30,8,21,8,27,18,15,7,8,11,8,8,31,30,22
"932","2014/03/12 18:00",7,22,18,12,6,6,9,7,24,33,7,22,6,22,17,13,6,6,10,7,7,33,23,22
"933","2014/03/12 18:15",5,21,17,9,5,5,8,6,19,28,6,20,5,20,16,10,5,5,8,6,6,28,19,20
"934","2014/03/12 18:30",5,20,17,15,5,5,8,5,17,26,6,21,5,19,16,16,5,5,8,6,6,26,17,20
"935","2014/03/12 18:45",4,23,16,5,4,4,7,5,13,24,5,20,4,23,15,6,4,4,7,5,4,25,13,20
"936","2014/03/12 19:00",4,26,23,12,5,4,7,5,14,27,5,20,4,26,22,13,4,4,7,6,5,27,15,20
"937","2014/03/12 19:15",5,26,24,8,5,5,8,7,17,26,6,29,5,26,23,9,5,5,8,6,6,26,17,29
"938","2014/03/12 19:30",5,29,24,6,4,4,7,5,14,28,5,26,5,29,22,7,4,4,7,5,5,27,14,25
"939","2014/03/12 19:45",5,22,24,7,5,5,8,6,17,27,6,30,5,22,23,7,5,5,8,6,6,28,17,29
"940","2014/03/12 20:00",4,16,28,11,4,4,7,5,13,26,4,24,4,16,27,12,4,4,7,5,5,26,13,24
"941","2014/03/12 20:15",5,21,29,8,5,5,8,7,16,33,6,25,5,21,27,9,5,4,8,6,6,34,16,24
"942","2014/03/12 20:30",6,26,29,8,6,6,9,7,21,29,7,27,6,25,28,9,6,6,9,7,6,29,21,26
"943","2014/03/12 20:45",8,35,33,10,7,8,11,9,27,29,9,28,8,35,31,11,7,8,11,9,9,29,27,28
"944","2014/03/12 21:00",6,28,29,8,6,6,9,7,22,26,7,27,6,28,28,9,6,7,9,7,7,26,22,27
"945","2014/03/12 21:15",6,26,28,7,6,6,9,7,22,28,6,29,6,27,27,8,6,6,9,7,6,27,22,29
"946","2014/03/12 21:30",6,27,24,8,6,6,9,7,22,26,7,26,6,27,23,8,6,6,9,7,7,26,23,26
"947","2014/03/12 21:45",6,26,22,7,6,6,9,7,24,27,7,26,6,26,20,8,6,6,9,7,7,27,24,26
"948","2014/03/12 22:00",5,30,17,6,5,5,8,6,21,30,6,25,6,31,17,7,5,5,8,6,6,29,21,26
"949","2014/03/12 22:15",6,26,19,7,6,6,9,8,25,32,7,40,7,26,18,7,6,6,9,7,8,32,25,40
"950","2014/03/12 22:30",7,23,19,7,7,7,10,7,28,31,7,34,7,23,17,8,7,7,10,8,8,31,28,33
"951","2014/03/12 22:45",7,23,26,12,7,7,10,8,28,27,7,33,7,23,25,13,7,7,10,7,8,27,28,33
"952","2014/03/12 23:00",6,22,22,14,6,6,9,7,24,26,7,39,6,22,21,15,5,6,9,6,7,26,24,39
"953","2014/03/12 23:15",7,22,26,9,7,6,12,8,28,29,8,38,7,22,25,10,7,6,12,8,7,29,29,38
"954","2014/03/12 23:30",8,28,28,8,8,7,16,9,33,27,9,36,8,28,27,9,8,8,16,9,9,27,34,36
"955","2014/03/12 23:45",9,29,56,16,7,7,15,8,30,25,8,32,9,28,55,16,7,7,14,8,8,25,31,32
"956","2014/03/13 00:00",11,29,49,12,11,10,14,11,44,29,12,33,11,29,47,12,11,10,14,11,11,29,44,34
"957","2014/03/13 00:15",8,20,26,20,8,7,11,9,33,28,8,35,8,20,25,21,8,8,11,9,8,27,32,35
"958","2014/03/13 00:30",8,20,25,8,8,8,11,9,34,30,8,32,8,21,23,9,8,8,11,8,8,30,34,32
"959","2014/03/13 00:45",8,19,24,8,8,8,10,9,35,25,8,32,8,20,23,9,8,8,11,9,8,25,35,32
"960","2014/03/13 01:00",9,24,24,9,8,8,11,9,35,25,8,30,8,25,23,10,8,8,10,9,8,25,35,30
"961","2014/03/13 01:15",9,36,23,20,8,8,11,9,34,29,9,35,9,35,22,21,8,8,11,9,8,29,34,34
"962","2014/03/13 01:30",7,23,21,27,8,7,10,8,31,31,8,20,8,24,19,27,7,7,10,8,8,31,31,19
"963","2014/03/13 01:45",8,22,19,13,8,7,10,8,32,27,8,18,8,22,18,13,8,8,10,9,8,27,32,19
"964","2014/03/13 02:00",9,22,20,15,9,9,12,10,38,23,10,25,9,22,18,15,9,9,12,10,9,23,39,24
"965","2014/03/13 02:15",9,23,32,24,9,8,12,10,35,25,9,20,9,23,31,24,9,9,12,10,9,25,35,20
"966","2014/03/13 02:30",9,24,42,37,8,8,11,9,32,23,9,20,9,24,40,38,8,8,11,9,8,23,32,20
"967","2014/03/13 02:45",8,22,40,36,7,7,10,8,28,22,8,27,8,22,39,38,8,7,10,8,8,22,29,27
"968","2014/03/13 03:00",8,15,30,39,7,7,10,9,29,23,8,30,8,15,28,40,7,7,10,8,8,23,30,31
"969","2014/03/13 03:15",8,15,44,34,8,8,12,9,33,30,8,31,8,15,43,35,8,8,12,9,9,31,33,32
"970","2014/03/13 03:30",7,12,45,29,7,7,10,8,28,25,7,29,7,11,44,29,7,6,10,8,7,24,29,30
"971","2014/03/13 03:45",8,13,48,13,8,8,11,9,33,24,8,29,8,13,47,14,8,8,11,9,8,25,34,30
"972","2014/03/13 04:00",8,12,48,14,8,8,10,9,33,23,8,30,8,12,48,14,8,8,11,8,8,23,33,29
"973","2014/03/13 04:15",10,28,38,20,15,15,12,10,34,26,9,30,10,28,37,20,15,15,12,11,9,26,34,30
"974","2014/03/13 04:30",11,45,21,42,7,7,10,8,29,19,7,24,11,45,20,42,7,7,10,9,8,19,29,24
"975","2014/03/13 04:45",9,35,19,20,9,8,11,10,33,21,9,26,9,35,19,21,8,9,11,10,9,21,34,27
"976","2014/03/13 05:00",8,28,19,18,9,8,11,9,35,23,8,26,8,28,17,18,8,8,11,9,8,23,34,25
"977","2014/03/13 05:15",7,28,20,21,7,7,11,8,29,26,8,26,7,27,19,21,7,7,10,8,8,27,30,27
"978","2014/03/13 05:30",11,38,28,28,11,11,15,12,43,27,12,29,12,38,26,28,11,11,15,12,11,27,43,29
"979","2014/03/13 05:45",14,47,40,23,13,13,16,13,50,27,13,33,13,46,39,23,13,13,16,14,13,27,49,32
"980","2014/03/13 06:00",15,44,37,39,14,14,17,15,59,25,16,53,15,46,35,40,15,14,18,15,15,25,60,53
"981","2014/03/13 06:15",9,42,37,32,9,8,12,10,32,28,10,53,10,43,36,33,9,9,13,10,10,27,33,52
"982","2014/03/13 06:30",4,32,23,40,4,4,7,5,12,16,5,48,5,33,22,40,4,4,7,5,5,16,13,48
"983","2014/03/13 06:45",11,40,28,43,10,10,14,11,37,21,12,52,11,41,27,43,10,11,14,11,11,21,38,51
"984","2014/03/13 07:00",7,42,24,41,5,5,9,6,19,16,7,47,7,41,23,42,5,6,9,6,7,16,19,47
"985","2014/03/13 07:15",8,34,25,50,6,6,10,7,21,25,7,50,8,34,25,51,6,6,10,7,7,25,21,50
"986","2014/03/13 07:30",14,45,27,47,7,7,10,8,24,20,8,48,13,46,26,48,7,7,10,8,7,20,25,48
"987","2014/03/13 07:45",13,52,28,48,7,7,10,8,24,20,7,41,12,52,27,49,7,7,10,8,7,21,24,41
"988","2014/03/13 08:00",5,29,22,45,4,3,7,4,14,15,4,41,5,29,21,46,4,4,7,5,4,15,14,41
"989","2014/03/13 08:15",5,7,28,44,2,3,6,4,8,18,3,41,5,7,27,45,3,2,6,4,3,17,8,42
"990","2014/03/13 08:30",6,11,27,26,6,6,10,7,28,18,5,41,6,11,26,27,5,5,10,6,5,18,29,40
"991","2014/03/13 08:45",9,13,29,45,8,8,12,9,32,22,6,40,9,13,29,46,8,8,12,9,6,22,33,39
"992","2014/03/13 09:00",4,5,26,42,3,3,6,4,9,16,3,32,4,4,25,44,3,3,6,4,3,17,9,32
"993","2014/03/13 09:15",3,6,23,53,3,3,7,4,9,18,4,32,3,6,21,56,3,2,7,4,3,18,9,32
"994","2014/03/13 09:30",3,5,20,48,2,2,6,3,9,18,3,30,3,5,19,50,2,2,6,3,3,18,8,30
"995","2014/03/13 09:45",3,4,20,52,2,2,6,3,9,18,3,30,3,5,19,54,2,2,6,3,3,18,9,30
"996","2014/03/13 10:00",3,4,19,52,2,2,5,3,8,17,3,31,3,4,18,54,3,2,6,3,3,17,8,31
"997","2014/03/13 10:15",4,7,20,55,3,3,7,4,10,20,3,33,4,7,19,57,3,3,7,4,3,20,10,34
"998","2014/03/13 10:30",3,5,19,49,2,2,6,3,8,17,3,31,3,5,18,51,3,3,6,3,3,17,8,31
"999","2014/03/13 10:45",3,4,19,52,3,3,6,3,8,13,3,32,3,4,18,54,2,2,6,3,3,13,8,32
"1000","2014/03/13 11:00",3,5,20,50,2,2,6,3,8,15,3,29,3,5,18,51,3,3,6,3,3,15,8,29
"1001","2014/03/13 11:15",3,6,20,50,3,3,6,4,10,23,3,25,3,6,19,53,2,3,6,4,3,23,10,25
"1002","2014/03/13 11:30",3,8,20,50,3,4,6,4,12,20,4,24,4,8,19,52,3,3,6,4,4,20,12,24
"1003","2014/03/13 11:45",3,5,20,52,2,2,6,3,9,15,3,22,3,6,19,54,3,2,6,3,3,15,9,22
"1004","2014/03/13 12:00",4,9,22,50,3,3,6,4,12,16,4,21,4,8,20,51,3,3,6,4,4,15,12,21
"1005","2014/03/13 12:15",5,11,25,47,4,4,7,5,16,25,4,20,5,11,24,48,4,5,7,5,5,25,16,20
"1006","2014/03/13 12:30",4,11,24,51,3,3,7,5,13,19,4,18,4,11,23,52,4,4,7,4,4,19,13,18
"1007","2014/03/13 12:45",5,10,23,50,3,3,7,4,12,15,4,18,5,10,22,51,3,3,7,4,4,15,12,18
"1008","2014/03/13 13:00",5,13,24,50,4,4,7,4,13,17,4,17,5,13,23,51,4,4,7,4,4,17,13,17
"1009","2014/03/13 13:15",4,12,23,28,3,4,7,5,11,17,4,18,4,12,22,28,3,3,7,4,4,18,11,17
"1010","2014/03/13 13:30",4,13,24,18,4,3,7,4,12,17,4,18,4,13,23,18,3,4,7,4,5,18,11,18
"1011","2014/03/13 13:45",4,13,29,18,4,4,7,5,14,18,5,18,4,13,27,19,4,4,7,5,5,17,15,18
"1012","2014/03/13 14:00",5,13,26,32,5,5,8,6,17,20,6,19,5,13,25,32,5,5,8,6,6,20,17,18
"1013","2014/03/13 14:15",5,15,25,29,5,5,8,7,16,25,6,19,5,14,24,29,5,5,9,6,6,25,17,19
"1014","2014/03/13 14:30",5,13,24,28,4,5,8,6,15,23,5,19,5,13,22,29,5,5,8,5,5,23,15,19
"1015","2014/03/13 14:45",4,13,24,30,4,4,8,6,15,20,5,19,5,13,23,31,4,4,8,5,6,20,15,19
"1016","2014/03/13 15:00",6,15,25,52,5,5,8,6,16,19,6,20,6,15,24,54,5,5,8,6,6,20,16,19
"1017","2014/03/13 15:15",4,14,23,40,4,4,8,5,15,20,5,19,5,14,22,41,4,4,8,5,5,20,14,19
"1018","2014/03/13 15:30",4,16,22,34,4,4,7,4,12,21,4,16,4,16,21,35,4,4,7,4,5,20,12,16
"1019","2014/03/13 15:45",4,15,23,17,4,4,7,5,14,21,5,19,4,15,21,18,4,4,7,6,5,21,14,19
"1020","2014/03/13 16:00",4,14,16,10,4,3,7,4,13,19,5,17,4,14,15,11,4,4,7,5,5,19,13,17
"1021","2014/03/13 16:15",4,13,16,6,4,4,7,5,14,20,4,21,4,12,15,6,4,4,7,5,4,20,14,20
"1022","2014/03/13 16:30",10,32,22,11,9,9,12,11,33,22,10,20,9,32,21,11,9,10,13,10,10,21,33,20
"1023","2014/03/13 16:45",9,27,20,9,8,9,12,9,33,21,10,22,9,27,19,9,8,8,11,9,10,21,34,21
"1024","2014/03/13 17:00",5,15,16,5,5,5,8,6,18,18,6,17,5,15,15,6,5,5,8,5,5,18,18,17
"1025","2014/03/13 17:15",3,9,16,9,3,4,7,5,12,17,5,17,4,9,15,9,3,3,7,4,4,17,12,17
"1026","2014/03/13 17:30",3,8,14,6,3,3,8,4,11,17,4,18,3,8,14,6,3,3,8,4,4,17,11,18
"1027","2014/03/13 17:45",3,9,15,3,3,3,6,4,12,17,4,16,3,9,15,4,3,3,6,4,4,17,12,16
"1028","2014/03/13 18:00",3,8,14,4,3,3,6,3,10,19,4,15,3,8,13,4,3,3,6,4,4,18,10,15
"1029","2014/03/13 18:15",3,10,15,4,3,3,6,5,12,19,4,16,3,10,15,5,3,3,7,4,4,20,12,16
"1030","2014/03/13 18:30",3,10,15,3,3,3,6,4,12,26,6,18,3,10,13,4,3,3,7,4,5,26,12,17
"1031","2014/03/13 18:45",3,10,15,3,3,3,6,4,11,16,4,16,3,9,14,4,3,3,6,4,4,15,11,15
"1032","2014/03/13 19:00",3,9,15,4,3,3,6,4,11,16,4,18,3,9,14,4,3,3,6,4,4,16,11,17
"1033","2014/03/13 19:15",3,10,16,11,3,3,7,5,12,22,4,16,3,9,15,11,3,3,7,4,4,22,12,17
"1034","2014/03/13 19:30",3,9,15,4,3,4,6,4,11,20,4,16,3,9,14,4,3,3,6,4,4,20,11,16
"1035","2014/03/13 19:45",4,11,18,6,4,5,7,5,15,22,5,18,4,12,17,7,4,4,7,5,5,23,15,17
"1036","2014/03/13 20:00",3,11,15,6,3,4,6,5,12,17,4,18,4,11,14,7,3,4,6,4,4,17,12,18
"1037","2014/03/13 20:15",3,11,15,5,3,3,7,5,13,17,4,18,4,11,15,6,3,3,7,5,4,18,13,19
"1038","2014/03/13 20:30",3,10,15,10,3,3,6,4,12,17,4,16,4,10,14,10,3,3,6,5,4,17,12,16
"1039","2014/03/13 20:45",3,9,14,6,3,3,6,4,11,16,4,16,3,9,14,6,3,3,6,4,4,15,11,17
"1040","2014/03/13 21:00",3,9,14,16,3,3,6,4,11,18,4,16,3,9,13,17,3,3,6,4,4,18,11,16
"1041","2014/03/13 21:15",5,16,17,20,5,5,8,6,20,20,5,18,5,16,16,21,5,5,8,6,5,21,20,18
"1042","2014/03/13 21:30",6,19,23,7,6,6,9,7,23,20,6,19,6,20,22,7,6,6,9,7,6,20,23,18
"1043","2014/03/13 21:45",5,14,19,7,5,5,8,6,19,18,6,24,5,14,18,7,5,5,8,6,6,17,20,23
"1044","2014/03/13 22:00",3,10,17,4,3,3,6,4,11,16,4,20,3,10,15,4,3,3,6,4,4,16,11,20
"1045","2014/03/13 22:15",3,13,19,7,3,3,7,4,12,18,4,24,3,13,17,8,3,3,6,4,4,18,12,24
"1046","2014/03/13 22:30",3,8,23,5,3,3,6,4,11,17,4,28,3,7,22,6,3,3,6,4,4,16,12,28
"1047","2014/03/13 22:45",5,13,24,9,5,5,9,7,23,17,6,30,6,13,23,9,5,5,9,6,6,18,24,30
"1048","2014/03/13 23:00",7,21,21,9,7,7,10,8,28,20,8,37,7,21,20,10,7,7,10,8,8,19,28,37
"1049","2014/03/13 23:15",7,20,28,7,7,7,12,8,28,23,8,36,7,20,27,8,7,7,12,8,7,23,28,37
"1050","2014/03/13 23:30",8,22,28,8,8,8,16,8,31,22,8,33,8,22,27,8,8,8,16,8,8,21,31,33
"1051","2014/03/13 23:45",7,16,30,9,8,8,13,8,33,20,8,30,8,17,29,10,8,8,12,9,8,20,33,30
"1052","2014/03/14 00:00",9,16,31,12,8,8,11,9,37,21,8,31,9,16,30,13,8,8,12,9,9,21,37,31
"1053","2014/03/14 00:15",8,15,28,12,8,8,12,9,33,24,8,32,8,14,27,12,8,8,11,9,8,23,33,32
"1054","2014/03/14 00:30",8,14,27,8,8,8,11,9,34,24,8,30,8,14,25,9,8,8,11,9,8,24,34,30
"1055","2014/03/14 00:45",8,14,26,8,8,8,11,9,33,25,8,36,8,14,25,9,8,8,11,9,8,25,33,36
"1056","2014/03/14 01:00",8,15,26,8,8,8,11,9,31,25,8,40,8,15,25,9,8,8,11,9,9,25,32,40
"1057","2014/03/14 01:15",9,34,29,19,9,9,13,10,35,29,10,33,9,34,28,20,9,9,12,10,9,29,35,33
"1058","2014/03/14 01:30",8,15,31,23,8,8,11,9,32,35,8,24,8,15,31,24,8,8,11,9,9,34,32,24
"1059","2014/03/14 01:45",9,16,24,13,9,8,12,9,35,30,9,15,8,16,23,14,8,9,12,9,9,30,35,16
"1060","2014/03/14 02:00",7,15,21,19,7,7,11,9,30,27,7,16,8,15,20,19,7,7,10,8,7,27,29,17
"1061","2014/03/14 02:15",7,11,33,22,6,7,10,8,25,29,7,14,7,11,32,24,6,6,10,8,7,28,25,13
"1062","2014/03/14 02:30",6,10,40,37,6,6,9,7,24,23,7,21,6,11,39,38,6,6,9,7,7,23,24,22
"1063","2014/03/14 02:45",7,12,41,38,7,7,10,8,26,25,7,24,7,12,40,40,7,7,10,8,7,24,26,24
"1064","2014/03/14 03:00",8,12,35,36,7,7,10,8,28,53,10,34,7,12,34,38,7,7,10,8,10,53,28,32
"1065","2014/03/14 03:15",8,12,47,33,7,7,11,8,29,46,8,30,8,12,47,34,7,7,11,9,9,46,28,30
"1066","2014/03/14 03:30",8,12,49,30,7,7,10,8,28,36,8,26,7,12,48,31,7,7,10,8,7,35,28,25
"1067","2014/03/14 03:45",7,11,45,12,7,7,10,8,28,27,7,25,7,10,45,12,7,7,10,8,7,27,28,25
"1068","2014/03/14 04:00",5,8,32,10,5,5,8,6,22,25,5,24,5,8,31,11,5,5,8,6,6,25,22,24
"1069","2014/03/14 04:15",5,17,29,17,6,6,9,6,21,25,5,20,5,17,28,18,6,6,9,6,5,24,21,20
